imdb_id,title,genre,imdb_rating,year,content_type
tt0903747,Breaking Bad,Drug Crime,9.5,2008,tv_show
tt0903747,Breaking Bad,Psychological Drama,9.5,2008,tv_show
tt0903747,Breaking Bad,Psychological Thriller,9.5,2008,tv_show
tt0903747,Breaking Bad,Tragedy,9.5,2008,tv_show
tt0903747,Breaking Bad,Crime,9.5,2008,tv_show
tt0903747,Breaking Bad,Drama,9.5,2008,tv_show
tt0903747,Breaking Bad,Thriller,9.5,2008,tv_show
tt0903747,Breaking Bad,Character development,9.5,2008,tv_show
tt0903747,Breaking Bad,Cinematography,9.5,2008,tv_show
tt0903747,Breaking Bad,Dark humor,9.5,2008,tv_show
tt0903747,Breaking Bad,Dramatic tension,9.5,2008,tv_show
tt0903747,Breaking Bad,Social commentary,9.5,2008,tv_show
tt0903747,Breaking Bad,Suspenseful,9.5,2008,tv_show
tt0903747,Breaking Bad,Writing,9.5,2008,tv_show
tt0903747,Breaking Bad,Family dynamics,9.5,2008,tv_show
tt0903747,Breaking Bad,Morality,9.5,2008,tv_show
tt0903747,Breaking Bad,Pacing,9.5,2008,tv_show
tt5491994,Planet Earth II,Docuseries,9.4,2016,tv_show
tt5491994,Planet Earth II,Nature Documentary,9.4,2016,tv_show
tt5491994,Planet Earth II,Documentary,9.4,2016,tv_show
tt5491994,Planet Earth II,Family,9.4,2016,tv_show
tt5491994,Planet Earth II,Cinematography,9.4,2016,tv_show
tt5491994,Planet Earth II,Dramatic tension,9.4,2016,tv_show
tt5491994,Planet Earth II,Educational,9.4,2016,tv_show
tt5491994,Planet Earth II,Environmentalism,9.4,2016,tv_show
tt5491994,Planet Earth II,Inspirational,9.4,2016,tv_show
tt5491994,Planet Earth II,Technical achievement,9.4,2016,tv_show
tt5491994,Planet Earth II,Visual spectacle,9.4,2016,tv_show
tt5491994,Planet Earth II,Narration,9.4,2016,tv_show
tt5491994,Planet Earth II,Social commentary,9.4,2016,tv_show
tt5491994,Planet Earth II,Sound design,9.4,2016,tv_show
tt0795176,Planet Earth,Docuseries,9.4,2006,tv_show
tt0795176,Planet Earth,Nature Documentary,9.4,2006,tv_show
tt0795176,Planet Earth,Documentary,9.4,2006,tv_show
tt0795176,Planet Earth,Family,9.4,2006,tv_show
tt0795176,Planet Earth,Ambitious,9.4,2006,tv_show
tt0795176,Planet Earth,Cinematography,9.4,2006,tv_show
tt0795176,Planet Earth,Educational,9.4,2006,tv_show
tt0795176,Planet Earth,Environmentalism,9.4,2006,tv_show
tt0795176,Planet Earth,Narration,9.4,2006,tv_show
tt0795176,Planet Earth,Realism,9.4,2006,tv_show
tt0795176,Planet Earth,Technical achievement,9.4,2006,tv_show
tt0795176,Planet Earth,Visual spectacle,9.4,2006,tv_show
tt0795176,Planet Earth,Sound design,9.4,2006,tv_show
tt0795176,Planet Earth,Survival,9.4,2006,tv_show
tt0185906,Band of Brothers,Historical Epic,9.4,2001,tv_show
tt0185906,Band of Brothers,Psychological Drama,9.4,2001,tv_show
tt0185906,Band of Brothers,Tragedy,9.4,2001,tv_show
tt0185906,Band of Brothers,War Epic,9.4,2001,tv_show
tt0185906,Band of Brothers,Action,9.4,2001,tv_show
tt0185906,Band of Brothers,Drama,9.4,2001,tv_show
tt0185906,Band of Brothers,History,9.4,2001,tv_show
tt0185906,Band of Brothers,War,9.4,2001,tv_show
tt0185906,Band of Brothers,Action sequences,9.4,2001,tv_show
tt0185906,Band of Brothers,Authentic emotion,9.4,2001,tv_show
tt0185906,Band of Brothers,Character development,9.4,2001,tv_show
tt0185906,Band of Brothers,Cinematography,9.4,2001,tv_show
tt0185906,Band of Brothers,Courage,9.4,2001,tv_show
tt0185906,Band of Brothers,Emotional weight,9.4,2001,tv_show
tt0185906,Band of Brothers,Friendship,9.4,2001,tv_show
tt0185906,Band of Brothers,Historical accuracy,9.4,2001,tv_show
tt0185906,Band of Brothers,Inspirational,9.4,2001,tv_show
tt0185906,Band of Brothers,Realism,9.4,2001,tv_show
tt7366338,Chernobyl,Disaster,9.3,2019,tv_show
tt7366338,Chernobyl,Docudrama,9.3,2019,tv_show
tt7366338,Chernobyl,Epic,9.3,2019,tv_show
tt7366338,Chernobyl,Historical Epic,9.3,2019,tv_show
tt7366338,Chernobyl,Period Drama,9.3,2019,tv_show
tt7366338,Chernobyl,Psychological Drama,9.3,2019,tv_show
tt7366338,Chernobyl,Drama,9.3,2019,tv_show
tt7366338,Chernobyl,History,9.3,2019,tv_show
tt7366338,Chernobyl,Thriller,9.3,2019,tv_show
tt7366338,Chernobyl,Authentic emotion,9.3,2019,tv_show
tt7366338,Chernobyl,Character development,9.3,2019,tv_show
tt7366338,Chernobyl,Cinematography,9.3,2019,tv_show
tt7366338,Chernobyl,Direction,9.3,2019,tv_show
tt7366338,Chernobyl,Dramatic tension,9.3,2019,tv_show
tt7366338,Chernobyl,Production design,9.3,2019,tv_show
tt7366338,Chernobyl,Scientific depth,9.3,2019,tv_show
tt7366338,Chernobyl,Historical accuracy,9.3,2019,tv_show
tt7366338,Chernobyl,Social commentary,9.3,2019,tv_show
tt0306414,The Wire,Cop Drama,9.3,2002,tv_show
tt0306414,The Wire,Drug Crime,9.3,2002,tv_show
tt0306414,The Wire,Epic,9.3,2002,tv_show
tt0306414,The Wire,Police Procedural,9.3,2002,tv_show
tt0306414,The Wire,Psychological Drama,9.3,2002,tv_show
tt0306414,The Wire,Psychological Thriller,9.3,2002,tv_show
tt0306414,The Wire,Crime,9.3,2002,tv_show
tt0306414,The Wire,Drama,9.3,2002,tv_show
tt0306414,The Wire,Thriller,9.3,2002,tv_show
tt0306414,The Wire,Authentic emotion,9.3,2002,tv_show
tt0306414,The Wire,Gritty,9.3,2002,tv_show
tt0306414,The Wire,Narrative complexity,9.3,2002,tv_show
tt0306414,The Wire,Performance,9.3,2002,tv_show
tt0306414,The Wire,Realism,9.3,2002,tv_show
tt0306414,The Wire,Social commentary,9.3,2002,tv_show
tt0306414,The Wire,Thought-provoking,9.3,2002,tv_show
tt0306414,The Wire,Writing,9.3,2002,tv_show
tt0417299,Avatar: The Last Airbender,Adventure Epic,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Epic,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Fantasy Epic,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Globetrotting Adventure,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Hand-Drawn Animation,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Martial Arts,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Quest,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Supernatural Fantasy,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Teen Adventure,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Teen Fantasy,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Animation style,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Character development,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Emotional weight,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Friendship,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Generational appeal,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Philosophical elements,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Worldbuilding,9.3,2005,tv_show
tt0417299,Avatar: The Last Airbender,Dramatic depth,9.3,2005,tv_show
tt0141842,The Sopranos,Epic,9.2,1999,tv_show
tt0141842,The Sopranos,Gangster,9.2,1999,tv_show
tt0141842,The Sopranos,Psychological Drama,9.2,1999,tv_show
tt0141842,The Sopranos,Crime,9.2,1999,tv_show
tt0141842,The Sopranos,Drama,9.2,1999,tv_show
tt0141842,The Sopranos,Authentic emotion,9.2,1999,tv_show
tt0141842,The Sopranos,Character development,9.2,1999,tv_show
tt0141842,The Sopranos,Comedic brilliance,9.2,1999,tv_show
tt0141842,The Sopranos,Dark humor,9.2,1999,tv_show
tt0141842,The Sopranos,Family dynamics,9.2,1999,tv_show
tt0141842,The Sopranos,Narrative complexity,9.2,1999,tv_show
tt0141842,The Sopranos,Realism,9.2,1999,tv_show
tt0141842,The Sopranos,Social commentary,9.2,1999,tv_show
tt0141842,The Sopranos,Writing,9.2,1999,tv_show
tt6769208,Blue Planet II,Docuseries,9.3,2017,tv_show
tt6769208,Blue Planet II,Nature Documentary,9.3,2017,tv_show
tt6769208,Blue Planet II,Documentary,9.3,2017,tv_show
tt6769208,Blue Planet II,Family,9.3,2017,tv_show
tt6769208,Blue Planet II,Cinematography,9.3,2017,tv_show
tt6769208,Blue Planet II,Educational,9.3,2017,tv_show
tt6769208,Blue Planet II,Environmentalism,9.3,2017,tv_show
tt6769208,Blue Planet II,Inspirational,9.3,2017,tv_show
tt6769208,Blue Planet II,Narration,9.3,2017,tv_show
tt6769208,Blue Planet II,Realism,9.3,2017,tv_show
tt6769208,Blue Planet II,Social commentary,9.3,2017,tv_show
tt6769208,Blue Planet II,Technical achievement,9.3,2017,tv_show
tt6769208,Blue Planet II,Visual spectacle,9.3,2017,tv_show
tt6769208,Blue Planet II,Sound design,9.3,2017,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Docuseries,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Science & Technology Documentary,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Documentary,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Family,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Cosmic wonder,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Educational,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Generational appeal,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Inspirational,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Scientific depth,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Thought-provoking,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Narration,9.2,2014,tv_show
tt2395695,Cosmos: A Spacetime Odyssey,Social commentary,9.2,2014,tv_show
tt0081846,Cosmos,Docuseries,9.3,1980,tv_show
tt0081846,Cosmos,Science & Technology Documentary,9.3,1980,tv_show
tt0081846,Cosmos,Documentary,9.3,1980,tv_show
tt0081846,Cosmos,Ambitious,9.3,1980,tv_show
tt0081846,Cosmos,Cosmic wonder,9.3,1980,tv_show
tt0081846,Cosmos,Educational,9.3,1980,tv_show
tt0081846,Cosmos,Inspirational,9.3,1980,tv_show
tt0081846,Cosmos,Narration,9.3,1980,tv_show
tt0081846,Cosmos,Philosophical elements,9.3,1980,tv_show
tt0081846,Cosmos,Scientific depth,9.3,1980,tv_show
tt0081846,Cosmos,Soundtrack,9.3,1980,tv_show
tt9253866,Our Planet,Docuseries,9.2,2019,tv_show
tt9253866,Our Planet,Nature Documentary,9.2,2019,tv_show
tt9253866,Our Planet,Documentary,9.2,2019,tv_show
tt9253866,Our Planet,Family,9.2,2019,tv_show
tt9253866,Our Planet,Cinematography,9.2,2019,tv_show
tt9253866,Our Planet,Educational,9.2,2019,tv_show
tt9253866,Our Planet,Environmentalism,9.2,2019,tv_show
tt9253866,Our Planet,Inspirational,9.2,2019,tv_show
tt9253866,Our Planet,Technical achievement,9.2,2019,tv_show
tt9253866,Our Planet,Thought-provoking,9.2,2019,tv_show
tt9253866,Our Planet,Visual spectacle,9.2,2019,tv_show
tt9253866,Our Planet,Narration,9.2,2019,tv_show
tt9253866,Our Planet,Realism,9.2,2019,tv_show
tt9253866,Our Planet,Social commentary,9.2,2019,tv_show
tt0944947,Game of Thrones,Action Epic,9.2,2011,tv_show
tt0944947,Game of Thrones,Adventure Epic,9.2,2011,tv_show
tt0944947,Game of Thrones,Dark Fantasy,9.2,2011,tv_show
tt0944947,Game of Thrones,Epic,9.2,2011,tv_show
tt0944947,Game of Thrones,Fantasy Epic,9.2,2011,tv_show
tt0944947,Game of Thrones,Psychological Drama,9.2,2011,tv_show
tt0944947,Game of Thrones,Sword & Sorcery,9.2,2011,tv_show
tt0944947,Game of Thrones,Tragedy,9.2,2011,tv_show
tt0944947,Game of Thrones,Action,9.2,2011,tv_show
tt0944947,Game of Thrones,Adventure,9.2,2011,tv_show
tt0944947,Game of Thrones,Action sequences,9.2,2011,tv_show
tt0944947,Game of Thrones,Adaptation,9.2,2011,tv_show
tt0944947,Game of Thrones,Character development,9.2,2011,tv_show
tt0944947,Game of Thrones,Cinematography,9.2,2011,tv_show
tt0944947,Game of Thrones,Dramatic tension,9.2,2011,tv_show
tt0944947,Game of Thrones,Narrative complexity,9.2,2011,tv_show
tt0944947,Game of Thrones,Production design,9.2,2011,tv_show
tt0944947,Game of Thrones,Soundtrack,9.2,2011,tv_show
tt0944947,Game of Thrones,Worldbuilding,9.2,2011,tv_show
tt7678620,Bluey,Animal Adventure,9.3,2018,tv_show
tt7678620,Bluey,Coming-of-Age,9.3,2018,tv_show
tt7678620,Bluey,Hand-Drawn Animation,9.3,2018,tv_show
tt7678620,Bluey,Animation,9.3,2018,tv_show
tt7678620,Bluey,Family,9.3,2018,tv_show
tt7678620,Bluey,Authentic emotion,9.3,2018,tv_show
tt7678620,Bluey,Comedic brilliance,9.3,2018,tv_show
tt7678620,Bluey,Comforting,9.3,2018,tv_show
tt7678620,Bluey,Educational,9.3,2018,tv_show
tt7678620,Bluey,Family dynamics,9.3,2018,tv_show
tt7678620,Bluey,Heartfelt,9.3,2018,tv_show
tt7678620,Bluey,Inspirational,9.3,2018,tv_show
tt7678620,Bluey,Relatable,9.3,2018,tv_show
tt0071075,The World at War,Docuseries,9.2,1973,tv_show
tt0071075,The World at War,History Documentary,9.2,1973,tv_show
tt0071075,The World at War,Military Documentary,9.2,1973,tv_show
tt0071075,The World at War,Documentary,9.2,1973,tv_show
tt0071075,The World at War,History,9.2,1973,tv_show
tt0071075,The World at War,War,9.2,1973,tv_show
tt0071075,The World at War,Authentic emotion,9.2,1973,tv_show
tt0071075,The World at War,Educational,9.2,1973,tv_show
tt0071075,The World at War,Emotional weight,9.2,1973,tv_show
tt0071075,The World at War,Historical accuracy,9.2,1973,tv_show
tt0071075,The World at War,Human experience,9.2,1973,tv_show
tt0071075,The World at War,Narration,9.2,1973,tv_show
tt0071075,The World at War,Realism,9.2,1973,tv_show
tt0071075,The World at War,Thought-provoking,9.2,1973,tv_show
tt0071075,The World at War,Social commentary,9.2,1973,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Japanese,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Adult Animation,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Anime,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Epic,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Fantasy Epic,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Hand-Drawn Animation,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Political Drama,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Psychological Drama,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Shōnen,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Steampunk,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Action sequences,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Adaptation,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Animation style,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Character development,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Emotional stakes,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Family dynamics,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Philosophical elements,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Soundtrack,9.1,2009,tv_show
tt1355642,Fullmetal Alchemist: Brotherhood,Worldbuilding,9.1,2009,tv_show
tt2560140,Attack on Titan,Japanese,9.1,2013,tv_show
tt2560140,Attack on Titan,Action Epic,9.1,2013,tv_show
tt2560140,Attack on Titan,Adult Animation,9.1,2013,tv_show
tt2560140,Attack on Titan,Anime,9.1,2013,tv_show
tt2560140,Attack on Titan,Body Horror,9.1,2013,tv_show
tt2560140,Attack on Titan,Dark Fantasy,9.1,2013,tv_show
tt2560140,Attack on Titan,Epic,9.1,2013,tv_show
tt2560140,Attack on Titan,Fantasy Epic,9.1,2013,tv_show
tt2560140,Attack on Titan,Folk Horror,9.1,2013,tv_show
tt2560140,Attack on Titan,Hand-Drawn Animation,9.1,2013,tv_show
tt2560140,Attack on Titan,Action sequences,9.1,2013,tv_show
tt2560140,Attack on Titan,Animation style,9.1,2013,tv_show
tt2560140,Attack on Titan,Character development,9.1,2013,tv_show
tt2560140,Attack on Titan,Dystopian elements,9.1,2013,tv_show
tt2560140,Attack on Titan,Emotional stakes,9.1,2013,tv_show
tt2560140,Attack on Titan,Narrative complexity,9.1,2013,tv_show
tt2560140,Attack on Titan,Philosophical elements,9.1,2013,tv_show
tt2560140,Attack on Titan,Soundtrack,9.1,2013,tv_show
tt2560140,Attack on Titan,Suspenseful,9.1,2013,tv_show
tt2560140,Attack on Titan,Worldbuilding,9.1,2013,tv_show
tt1533395,Life,Docuseries,9.1,2009,tv_show
tt1533395,Life,Nature Documentary,9.1,2009,tv_show
tt1533395,Life,Documentary,9.1,2009,tv_show
tt1533395,Life,Ambitious,9.1,2009,tv_show
tt1533395,Life,Cinematography,9.1,2009,tv_show
tt1533395,Life,Educational,9.1,2009,tv_show
tt1533395,Life,Inspirational,9.1,2009,tv_show
tt1533395,Life,Narration,9.1,2009,tv_show
tt1533395,Life,Visual spectacle,9.1,2009,tv_show
tt1533395,Life,Character development,9.1,2009,tv_show
tt1533395,Life,Production design,9.1,2009,tv_show
tt1533395,Life,Suspenseful,9.1,2009,tv_show
tt8420184,The Last Dance,Basketball,9.0,2020,tv_show
tt8420184,The Last Dance,Docuseries,9.0,2020,tv_show
tt8420184,The Last Dance,Sports Documentary,9.0,2020,tv_show
tt8420184,The Last Dance,Biography,9.0,2020,tv_show
tt8420184,The Last Dance,Documentary,9.0,2020,tv_show
tt8420184,The Last Dance,History,9.0,2020,tv_show
tt8420184,The Last Dance,Sport,9.0,2020,tv_show
tt8420184,The Last Dance,Dramatic tension,9.0,2020,tv_show
tt8420184,The Last Dance,Emotional weight,9.0,2020,tv_show
tt8420184,The Last Dance,Historical accuracy,9.0,2020,tv_show
tt8420184,The Last Dance,Nostalgic,9.0,2020,tv_show
tt8420184,The Last Dance,Personal growth,9.0,2020,tv_show
tt8420184,The Last Dance,Inner conflict,9.0,2020,tv_show
tt8420184,The Last Dance,Social commentary,9.0,2020,tv_show
tt8420184,The Last Dance,Confusing,9.0,2020,tv_show
tt0052520,The Twilight Zone,Body Horror,9.0,1959,tv_show
tt0052520,The Twilight Zone,Dark Fantasy,9.0,1959,tv_show
tt0052520,The Twilight Zone,Dystopian Sci-Fi,9.0,1959,tv_show
tt0052520,The Twilight Zone,Psychological Drama,9.0,1959,tv_show
tt0052520,The Twilight Zone,Psychological Horror,9.0,1959,tv_show
tt0052520,The Twilight Zone,Space Sci-Fi,9.0,1959,tv_show
tt0052520,The Twilight Zone,Supernatural Fantasy,9.0,1959,tv_show
tt0052520,The Twilight Zone,Supernatural Horror,9.0,1959,tv_show
tt0052520,The Twilight Zone,Time Travel,9.0,1959,tv_show
tt0052520,The Twilight Zone,Drama,9.0,1959,tv_show
tt1877514,The Vietnam War,Docuseries,9.1,2017,tv_show
tt1877514,The Vietnam War,History Documentary,9.1,2017,tv_show
tt1877514,The Vietnam War,Military Documentary,9.1,2017,tv_show
tt1877514,The Vietnam War,Documentary,9.1,2017,tv_show
tt1877514,The Vietnam War,History,9.1,2017,tv_show
tt1877514,The Vietnam War,War,9.1,2017,tv_show
tt1877514,The Vietnam War,Cinematography,9.1,2017,tv_show
tt1877514,The Vietnam War,Educational,9.1,2017,tv_show
tt1877514,The Vietnam War,Authentic emotion,9.1,2017,tv_show
tt1877514,The Vietnam War,Emotional weight,9.1,2017,tv_show
tt1877514,The Vietnam War,Historical accuracy,9.1,2017,tv_show
tt1877514,The Vietnam War,Human experience,9.1,2017,tv_show
tt1877514,The Vietnam War,Narration,9.1,2017,tv_show
tt1877514,The Vietnam War,Social commentary,9.1,2017,tv_show
tt1877514,The Vietnam War,Sound design,9.1,2017,tv_show
tt2861424,Rick and Morty,Adult Animation,9.0,2013,tv_show
tt2861424,Rick and Morty,Buddy Comedy,9.0,2013,tv_show
tt2861424,Rick and Morty,Cyberpunk,9.0,2013,tv_show
tt2861424,Rick and Morty,Dark Comedy,9.0,2013,tv_show
tt2861424,Rick and Morty,Parody,9.0,2013,tv_show
tt2861424,Rick and Morty,Psychological Drama,9.0,2013,tv_show
tt2861424,Rick and Morty,Satire,9.0,2013,tv_show
tt2861424,Rick and Morty,Sitcom,9.0,2013,tv_show
tt2861424,Rick and Morty,Space Sci-Fi,9.0,2013,tv_show
tt2861424,Rick and Morty,Time Travel,9.0,2013,tv_show
tt2861424,Rick and Morty,Comedic brilliance,9.0,2013,tv_show
tt2861424,Rick and Morty,Dark humor,9.0,2013,tv_show
tt2861424,Rick and Morty,Character development,9.0,2013,tv_show
tt2861424,Rick and Morty,Existential,9.0,2013,tv_show
tt2861424,Rick and Morty,Family dynamics,9.0,2013,tv_show
tt2861424,Rick and Morty,Philosophical elements,9.0,2013,tv_show
tt2861424,Rick and Morty,Social commentary,9.0,2013,tv_show
tt2861424,Rick and Morty,Derivative,9.0,2013,tv_show
tt2861424,Rick and Morty,Thin story,9.0,2013,tv_show
tt2861424,Rick and Morty,Uneven quality,9.0,2013,tv_show
tt1475582,Sherlock,Police Procedural,9.0,2010,tv_show
tt1475582,Sherlock,Psychological Thriller,9.0,2010,tv_show
tt1475582,Sherlock,Whodunnit,9.0,2010,tv_show
tt1475582,Sherlock,Crime,9.0,2010,tv_show
tt1475582,Sherlock,Drama,9.0,2010,tv_show
tt1475582,Sherlock,Mystery,9.0,2010,tv_show
tt1475582,Sherlock,Thriller,9.0,2010,tv_show
tt1475582,Sherlock,Adaptation,9.0,2010,tv_show
tt1475582,Sherlock,Atmospheric,9.0,2010,tv_show
tt1475582,Sherlock,Chemistry,9.0,2010,tv_show
tt1475582,Sherlock,Cinematography,9.0,2010,tv_show
tt1475582,Sherlock,Comedic brilliance,9.0,2010,tv_show
tt1475582,Sherlock,Friendship,9.0,2010,tv_show
tt1475582,Sherlock,Performance,9.0,2010,tv_show
tt1475582,Sherlock,Suspenseful,9.0,2010,tv_show
tt1475582,Sherlock,Writing,9.0,2010,tv_show
tt0103359,Batman: The Animated Series,Hand-Drawn Animation,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Hard-boiled Detective,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Psychological Drama,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Superhero,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Suspense Mystery,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Urban Adventure,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Action,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Adventure,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Animation,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Crime,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Animation style,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Atmospheric,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Character development,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Dark tone,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Enduring legacy,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Production design,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Soundtrack,9.0,1992,tv_show
tt0103359,Batman: The Animated Series,Writing,9.0,1992,tv_show
tt3032476,Better Call Saul,Dark Comedy,9.0,2015,tv_show
tt3032476,Better Call Saul,Drug Crime,9.0,2015,tv_show
tt3032476,Better Call Saul,Legal Drama,9.0,2015,tv_show
tt3032476,Better Call Saul,Psychological Drama,9.0,2015,tv_show
tt3032476,Better Call Saul,Tragedy,9.0,2015,tv_show
tt3032476,Better Call Saul,Crime,9.0,2015,tv_show
tt3032476,Better Call Saul,Drama,9.0,2015,tv_show
tt3032476,Better Call Saul,Atmospheric,9.0,2015,tv_show
tt3032476,Better Call Saul,Authentic emotion,9.0,2015,tv_show
tt3032476,Better Call Saul,Character development,9.0,2015,tv_show
tt3032476,Better Call Saul,Cinematography,9.0,2015,tv_show
tt3032476,Better Call Saul,Dark humor,9.0,2015,tv_show
tt3032476,Better Call Saul,Dramatic depth,9.0,2015,tv_show
tt3032476,Better Call Saul,Inner conflict,9.0,2015,tv_show
tt3032476,Better Call Saul,Narrative complexity,9.0,2015,tv_show
tt3032476,Better Call Saul,Performance,9.0,2015,tv_show
tt3032476,Better Call Saul,Writing,9.0,2015,tv_show
